,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,time_window,filename,Cluster
1144,-10.77674,0.13304283,-1.6898263,-1.4581436,-0.44012272,"[50.0, 50.5]",SM15XPRIZE_20240411_085102.wav,3
1145,-9.174963,0.60583097,-1.3889979,-0.961042,-0.31048346,"[50.5, 51.0]",SM15XPRIZE_20240411_085102.wav,3
1146,-8.080287,1.5650944,-1.3364284,-1.1135294,-0.20941052,"[51.0, 51.5]",SM15XPRIZE_20240411_085102.wav,3
1147,-5.2772946,1.7612851,-1.2273777,-0.41356206,0.29117897,"[51.5, 52.0]",SM15XPRIZE_20240411_085102.wav,4
1148,-5.814755,-1.2079422,-0.9015855,0.07949978,0.5500399,"[52.0, 52.5]",SM15XPRIZE_20240411_085102.wav,1
1149,-3.9140136,-1.0452362,-0.640001,0.25062928,0.9141032,"[52.5, 53.0]",SM15XPRIZE_20240411_085102.wav,1
1150,-4.3855143,-3.0333564,-1.1707214,0.57702005,1.280715,"[53.0, 53.5]",SM15XPRIZE_20240411_085102.wav,1
1151,-2.693883,-3.9124024,-1.1410251,0.64316046,1.3824562,"[53.5, 54.0]",SM15XPRIZE_20240411_085102.wav,1
1152,-2.5838404,-2.3305824,-0.37533036,0.88380444,1.8844486,"[54.0, 54.5]",SM15XPRIZE_20240411_085102.wav,1
1153,-0.067976356,-5.3661666,-1.6022874,-0.39858848,1.8714918,"[54.5, 55.0]",SM15XPRIZE_20240411_085102.wav,6
1154,-0.70344365,-4.6915684,-1.8910877,-0.43760285,1.6282256,"[55.0, 55.5]",SM15XPRIZE_20240411_085102.wav,6
1155,-13.686787,-0.79106516,-2.465437,-2.412645,-1.0272145,"[55.5, 56.0]",SM15XPRIZE_20240411_085102.wav,3
1156,-13.549484,-0.7321542,-1.979926,-2.2597122,-0.7116502,"[56.0, 56.5]",SM15XPRIZE_20240411_085102.wav,3
1157,-14.047524,-2.8881283,-1.6166644,-2.404028,-1.1451045,"[56.5, 57.0]",SM15XPRIZE_20240411_085102.wav,3
1158,-13.632175,-1.9976139,-1.635887,-2.011178,-0.98238546,"[57.0, 57.5]",SM15XPRIZE_20240411_085102.wav,3
1159,-12.950673,-1.0706149,-2.1625721,-2.1860628,-0.9748471,"[57.5, 58.0]",SM15XPRIZE_20240411_085102.wav,3
1160,14.16682,-3.6781564,-4.1396437,0.23214613,2.261264,"[0, 0.5]",SM15XPRIZE_20240410_165802.wav,0
1161,12.384411,-2.5267832,-3.6325135,0.83230484,2.1155806,"[0.5, 1.0]",SM15XPRIZE_20240410_165802.wav,0
1162,14.4507065,-2.9037805,-4.0149317,0.5521698,1.765299,"[1.0, 1.5]",SM15XPRIZE_20240410_165802.wav,5
1163,11.110855,-2.678003,-3.611723,0.42418644,1.4563743,"[1.5, 2.0]",SM15XPRIZE_20240410_165802.wav,0
1164,12.457302,-3.3836224,-4.2867546,0.2070299,1.7785264,"[2.0, 2.5]",SM15XPRIZE_20240410_165802.wav,0
1165,10.296994,-2.9179037,-4.2062664,-0.2131741,1.339999,"[2.5, 3.0]",SM15XPRIZE_20240410_165802.wav,0
1166,11.904289,-1.3371882,-4.122455,-0.5755683,1.2311822,"[3.0, 3.5]",SM15XPRIZE_20240410_165802.wav,0
1167,7.138362,-1.3382483,-4.0669193,-0.7321148,0.6534798,"[3.5, 4.0]",SM15XPRIZE_20240410_165802.wav,0
1168,11.571396,-2.3398962,-4.24129,-0.3410982,1.6489881,"[4.0, 4.5]",SM15XPRIZE_20240410_165802.wav,0
1169,10.725352,-1.7622734,-3.350341,0.022881495,1.321462,"[4.5, 5.0]",SM15XPRIZE_20240410_165802.wav,0
1170,14.036096,-1.3035129,-3.7591596,-0.1811239,2.0886476,"[5.0, 5.5]",SM15XPRIZE_20240410_165802.wav,0
1171,13.407934,-0.23811132,-3.2859266,-0.024195522,2.0122263,"[5.5, 6.0]",SM15XPRIZE_20240410_165802.wav,0
1172,14.13552,-1.1418906,-4.1503983,-0.5574086,1.9593922,"[6.0, 6.5]",SM15XPRIZE_20240410_165802.wav,0
1173,11.91989,-2.1539993,-4.0138535,0.32846263,1.6646589,"[6.5, 7.0]",SM15XPRIZE_20240410_165802.wav,0
1174,13.993133,-2.2655551,-4.473233,-0.15441462,2.1143699,"[7.0, 7.5]",SM15XPRIZE_20240410_165802.wav,0
1175,11.480909,-2.7745554,-4.139692,-0.21097535,1.9371699,"[7.5, 8.0]",SM15XPRIZE_20240410_165802.wav,0
1176,13.893169,-1.6949087,-4.3839426,-0.41592705,2.0529313,"[8.0, 8.5]",SM15XPRIZE_20240410_165802.wav,0
1177,13.733443,-0.67458737,-3.9934566,0.018941179,1.5592928,"[8.5, 9.0]",SM15XPRIZE_20240410_165802.wav,0
1178,13.884994,-2.634069,-4.2264514,0.3147469,2.0106642,"[9.0, 9.5]",SM15XPRIZE_20240410_165802.wav,0
1179,15.601473,0.9000882,-3.3082435,0.096259065,1.5157684,"[9.5, 10.0]",SM15XPRIZE_20240410_165802.wav,5
1180,13.885843,-3.7648945,-4.3326,0.2931453,1.896444,"[10.0, 10.5]",SM15XPRIZE_20240410_165802.wav,0
1181,12.764969,-1.755215,-3.8551648,0.24006675,1.7984643,"[10.5, 11.0]",SM15XPRIZE_20240410_165802.wav,0
1182,15.230912,-1.5429837,-3.950852,0.04469278,1.9267478,"[11.0, 11.5]",SM15XPRIZE_20240410_165802.wav,5
1183,11.051073,-2.9579804,-3.8369386,0.2124464,1.7660087,"[11.5, 12.0]",SM15XPRIZE_20240410_165802.wav,0
1184,13.546346,-2.173626,-3.5677545,-0.16569427,1.0755621,"[12.0, 12.5]",SM15XPRIZE_20240410_165802.wav,0
1185,13.112764,-0.08715527,-4.0605645,-0.37916085,1.8344914,"[12.5, 13.0]",SM15XPRIZE_20240410_165802.wav,0
1186,10.873954,-2.1223645,-4.2442555,0.12132533,1.3501248,"[13.0, 13.5]",SM15XPRIZE_20240410_165802.wav,0
1187,12.857418,-1.7826922,-4.1274133,0.41897503,1.5465022,"[13.5, 14.0]",SM15XPRIZE_20240410_165802.wav,0
1188,13.9376955,-3.2938557,-4.039577,0.75181866,2.0222564,"[14.0, 14.5]",SM15XPRIZE_20240410_165802.wav,0
1189,14.128083,-2.662412,-4.3576093,0.5013126,1.5427833,"[14.5, 15.0]",SM15XPRIZE_20240410_165802.wav,0
1190,14.033181,-3.2570016,-4.0277305,0.7666174,1.9026517,"[15.0, 15.5]",SM15XPRIZE_20240410_165802.wav,0
1191,14.131176,-0.8735127,-4.6246862,-0.5500157,1.8611964,"[15.5, 16.0]",SM15XPRIZE_20240410_165802.wav,0
1192,14.035355,-2.2526696,-4.0614347,0.57717544,1.539336,"[16.0, 16.5]",SM15XPRIZE_20240410_165802.wav,0
1193,12.882291,-3.645138,-4.088112,0.77679646,1.7656635,"[16.5, 17.0]",SM15XPRIZE_20240410_165802.wav,0
1194,14.044,-2.316583,-4.2922564,0.54091984,1.6442333,"[17.0, 17.5]",SM15XPRIZE_20240410_165802.wav,0
1195,14.403858,-0.52063376,-4.0031686,0.08120201,2.0183048,"[17.5, 18.0]",SM15XPRIZE_20240410_165802.wav,0
1196,12.160955,-2.4582486,-4.201189,0.41820025,1.7345166,"[18.0, 18.5]",SM15XPRIZE_20240410_165802.wav,0
1197,13.478501,-1.2950381,-4.1513653,0.4553247,1.9547806,"[18.5, 19.0]",SM15XPRIZE_20240410_165802.wav,0
1198,12.324761,-1.7422805,-3.6849265,0.22750168,1.2949172,"[19.0, 19.5]",SM15XPRIZE_20240410_165802.wav,0
1199,13.695152,-1.608498,-3.2703254,0.66791147,1.618711,"[19.5, 20.0]",SM15XPRIZE_20240410_165802.wav,0
1200,12.682261,-2.0210807,-4.1916075,0.48849952,1.7354658,"[20.0, 20.5]",SM15XPRIZE_20240410_165802.wav,0
1201,12.8746805,-3.1301365,-3.8478284,0.30353072,1.2823101,"[20.5, 21.0]",SM15XPRIZE_20240410_165802.wav,0
1202,11.6812525,-1.2164645,-3.659263,0.08804025,1.3171704,"[21.0, 21.5]",SM15XPRIZE_20240410_165802.wav,0
1203,12.546632,-1.8640997,-3.4752545,0.3322526,2.1899343,"[21.5, 22.0]",SM15XPRIZE_20240410_165802.wav,0
1204,12.591563,-0.12221547,-4.2102227,-0.5311652,1.9429327,"[22.0, 22.5]",SM15XPRIZE_20240410_165802.wav,0
1205,13.269539,-2.5953295,-3.781147,0.3626456,1.9830265,"[22.5, 23.0]",SM15XPRIZE_20240410_165802.wav,0
1206,11.01965,-1.9242235,-3.8974485,0.28139952,1.7521286,"[23.0, 23.5]",SM15XPRIZE_20240410_165802.wav,0
1207,12.354093,-2.7630963,-4.780201,0.041604035,1.389296,"[23.5, 24.0]",SM15XPRIZE_20240410_165802.wav,0
1208,11.291991,-2.1455603,-4.097274,0.13778296,1.0580513,"[24.0, 24.5]",SM15XPRIZE_20240410_165802.wav,0
1209,12.985213,-1.1933626,-4.589464,-1.0564549,1.6102027,"[24.5, 25.0]",SM15XPRIZE_20240410_165802.wav,0
1210,11.923303,-1.6719537,-3.9357004,0.14419955,1.5973668,"[25.0, 25.5]",SM15XPRIZE_20240410_165802.wav,0
1211,14.016824,-1.9247924,-4.44568,-0.2543036,1.9264516,"[25.5, 26.0]",SM15XPRIZE_20240410_165802.wav,0
1212,11.852272,-1.9760603,-3.7666128,0.09294016,1.7372861,"[26.0, 26.5]",SM15XPRIZE_20240410_165802.wav,0
1213,13.276164,-2.6563547,-4.467718,0.2539252,1.730858,"[26.5, 27.0]",SM15XPRIZE_20240410_165802.wav,0
1214,12.764984,-2.8925989,-3.4238033,0.5618357,1.5723394,"[27.0, 27.5]",SM15XPRIZE_20240410_165802.wav,0
1215,12.53414,-0.6286146,-4.7422605,-0.56227237,1.5915593,"[27.5, 28.0]",SM15XPRIZE_20240410_165802.wav,0
1216,10.989927,-1.2739428,-3.5861387,0.332477,1.8772138,"[28.0, 28.5]",SM15XPRIZE_20240410_165802.wav,0
1217,11.3303995,-1.879618,-3.7196362,0.20284021,1.4833369,"[28.5, 29.0]",SM15XPRIZE_20240410_165802.wav,0
1218,11.045946,-2.1752193,-3.908287,0.96655333,1.8378229,"[29.0, 29.5]",SM15XPRIZE_20240410_165802.wav,0
1219,13.486267,-2.3542259,-4.479325,0.38689324,2.0226061,"[29.5, 30.0]",SM15XPRIZE_20240410_165802.wav,0
1220,12.170993,-1.2623154,-3.6493359,0.29949215,1.7992688,"[30.0, 30.5]",SM15XPRIZE_20240410_165802.wav,0
1221,12.521279,-1.0371392,-4.116977,-0.22933055,1.7795745,"[30.5, 31.0]",SM15XPRIZE_20240410_165802.wav,0
1222,7.7431865,-0.45844272,-3.569549,-0.3386421,0.9383277,"[31.0, 31.5]",SM15XPRIZE_20240410_165802.wav,0
1223,9.485553,-0.08877618,-4.1156306,-0.54513556,1.4490198,"[31.5, 32.0]",SM15XPRIZE_20240410_165802.wav,0
1224,9.7921715,-1.5699502,-3.6078389,0.024287865,1.2936863,"[32.0, 32.5]",SM15XPRIZE_20240410_165802.wav,0
1225,11.640942,-1.777705,-3.4951832,0.16445437,1.5677053,"[32.5, 33.0]",SM15XPRIZE_20240410_165802.wav,0
1226,12.602218,-0.8210918,-2.8334424,0.42555243,1.5805341,"[33.0, 33.5]",SM15XPRIZE_20240410_165802.wav,0
1227,10.668947,-1.9110162,-3.1773896,0.6223587,2.0279832,"[33.5, 34.0]",SM15XPRIZE_20240410_165802.wav,0
1228,11.403169,-2.6746511,-3.3295858,0.5708379,2.1399715,"[34.0, 34.5]",SM15XPRIZE_20240410_165802.wav,0
1229,10.757412,-1.1990798,-3.3069606,0.32251906,1.9302382,"[34.5, 35.0]",SM15XPRIZE_20240410_165802.wav,0
1230,10.909134,-1.8205773,-4.056459,-0.061416388,1.619168,"[35.0, 35.5]",SM15XPRIZE_20240410_165802.wav,0
1231,9.616437,-0.3960951,-3.5948143,0.284354,1.8020005,"[35.5, 36.0]",SM15XPRIZE_20240410_165802.wav,0
1232,10.141535,-1.9657667,-3.892325,-0.30717382,1.3112298,"[36.0, 36.5]",SM15XPRIZE_20240410_165802.wav,0
1233,10.008444,0.9434279,-3.5595303,-0.66816145,1.3973645,"[36.5, 37.0]",SM15XPRIZE_20240410_165802.wav,0
1234,10.410102,0.029742246,-3.434007,-0.33050194,1.6171329,"[37.0, 37.5]",SM15XPRIZE_20240410_165802.wav,0
1235,9.383125,1.370693,-3.291419,-0.6506445,1.3584821,"[37.5, 38.0]",SM15XPRIZE_20240410_165802.wav,0
1236,9.261571,1.0095742,-3.3945646,-0.7766006,1.6431032,"[38.0, 38.5]",SM15XPRIZE_20240410_165802.wav,0
1237,5.8697104,1.0381265,-3.6854856,-0.7944773,0.051239822,"[38.5, 39.0]",SM15XPRIZE_20240410_165802.wav,0
1238,4.739115,0.29854584,-3.157597,-0.40930158,0.33072683,"[39.0, 39.5]",SM15XPRIZE_20240410_165802.wav,0
1239,3.9760718,0.39215955,-3.1399496,-0.10485957,0.1507356,"[39.5, 40.0]",SM15XPRIZE_20240410_165802.wav,0
1240,6.41428,0.46802273,-3.6263967,-1.0336396,0.33544934,"[40.0, 40.5]",SM15XPRIZE_20240410_165802.wav,0
1241,6.027118,1.7543786,-3.780286,-0.9964024,0.1716482,"[40.5, 41.0]",SM15XPRIZE_20240410_165802.wav,0
1242,6.978161,-0.7908203,-4.0393586,-0.9287976,0.6166329,"[41.0, 41.5]",SM15XPRIZE_20240410_165802.wav,0
1243,3.9066207,-0.45268703,-4.259813,-0.46397117,0.5656389,"[41.5, 42.0]",SM15XPRIZE_20240410_165802.wav,0
1244,8.436305,-0.68877083,-3.571604,-1.0160568,0.59368694,"[42.0, 42.5]",SM15XPRIZE_20240410_165802.wav,0
1245,4.471513,0.40938786,-3.5789359,-0.6046833,0.19385783,"[42.5, 43.0]",SM15XPRIZE_20240410_165802.wav,0
1246,8.321967,0.42055956,-4.1910324,-1.4853346,1.019791,"[43.0, 43.5]",SM15XPRIZE_20240410_165802.wav,0
1247,5.7902684,0.35583186,-3.0420318,-0.4128506,0.38934845,"[43.5, 44.0]",SM15XPRIZE_20240410_165802.wav,0
1248,7.671932,-0.8980181,-4.1984377,-1.3003274,0.37693343,"[44.0, 44.5]",SM15XPRIZE_20240410_165802.wav,0
1249,5.3304553,0.6109453,-3.8959212,-1.0541869,0.044455077,"[44.5, 45.0]",SM15XPRIZE_20240410_165802.wav,0
1250,8.222941,0.08989434,-3.8980923,-1.3294513,0.8034121,"[45.0, 45.5]",SM15XPRIZE_20240410_165802.wav,0
1251,6.089154,2.2202919,-3.8840969,-1.3528718,0.17464036,"[45.5, 46.0]",SM15XPRIZE_20240410_165802.wav,0
1252,8.600383,-0.28749284,-4.1121736,-0.95776135,0.7289756,"[46.0, 46.5]",SM15XPRIZE_20240410_165802.wav,0
1253,4.158624,0.875628,-3.6811004,-1.0253775,-0.05478829,"[46.5, 47.0]",SM15XPRIZE_20240410_165802.wav,0
1254,8.062097,-1.1139523,-3.9718616,-0.94589823,0.45105055,"[47.0, 47.5]",SM15XPRIZE_20240410_165802.wav,0
1255,4.2123833,-0.3280429,-3.652632,-0.31111622,-0.1839072,"[47.5, 48.0]",SM15XPRIZE_20240410_165802.wav,0
1256,8.017662,-1.2663022,-3.5609288,-0.6321946,0.4995791,"[48.0, 48.5]",SM15XPRIZE_20240410_165802.wav,0
1257,4.011879,0.09868072,-3.376521,-0.59425044,-0.3060474,"[48.5, 49.0]",SM15XPRIZE_20240410_165802.wav,0
1258,7.733391,0.21860597,-2.9920187,-0.6248197,0.29123807,"[49.0, 49.5]",SM15XPRIZE_20240410_165802.wav,0
1259,3.578606,3.376649,-2.9336083,-1.0933812,-0.25645348,"[49.5, 50.0]",SM15XPRIZE_20240410_165802.wav,0
1260,5.9674764,-0.16392186,-3.229099,-0.52984965,0.14303972,"[50.0, 50.5]",SM15XPRIZE_20240410_165802.wav,0
1261,4.1065483,2.016204,-1.7695737,0.25432333,-0.086394906,"[50.5, 51.0]",SM15XPRIZE_20240410_165802.wav,0
1262,8.441315,1.2489208,-2.5073464,0.0070394613,0.5073036,"[51.0, 51.5]",SM15XPRIZE_20240410_165802.wav,0
1263,6.5136185,0.28125077,-2.7109456,0.24598005,0.4653806,"[51.5, 52.0]",SM15XPRIZE_20240410_165802.wav,0
1264,7.837287,0.577004,-3.0310636,0.3228548,0.9415682,"[52.0, 52.5]",SM15XPRIZE_20240410_165802.wav,0
1265,5.771552,0.9186896,-2.3123624,0.1643671,0.24866904,"[52.5, 53.0]",SM15XPRIZE_20240410_165802.wav,0
1266,10.15806,0.4301744,-3.2028947,-0.26248243,1.3119001,"[53.0, 53.5]",SM15XPRIZE_20240410_165802.wav,0
1267,8.23342,0.10385893,-2.1161475,0.5165522,0.74156034,"[53.5, 54.0]",SM15XPRIZE_20240410_165802.wav,0
1268,11.886671,-1.863354,-2.4725182,0.5043113,1.3229847,"[54.0, 54.5]",SM15XPRIZE_20240410_165802.wav,0
1269,9.724095,-0.31828046,-2.4383068,0.79619807,1.052697,"[54.5, 55.0]",SM15XPRIZE_20240410_165802.wav,0
1270,13.524281,0.12588654,-2.5713885,0.14312711,1.2215611,"[55.0, 55.5]",SM15XPRIZE_20240410_165802.wav,0
1271,11.102084,1.7670742,-2.8580425,0.24730657,1.4788147,"[55.5, 56.0]",SM15XPRIZE_20240410_165802.wav,0
1272,11.23867,-2.0744867,-2.5556679,1.2130127,1.5889175,"[56.0, 56.5]",SM15XPRIZE_20240410_165802.wav,0
1273,9.7734375,-2.0005882,-2.2898924,0.6086005,0.98797756,"[56.5, 57.0]",SM15XPRIZE_20240410_165802.wav,0
1274,10.455828,-1.7146535,-2.141947,0.9063351,1.2727717,"[57.0, 57.5]",SM15XPRIZE_20240410_165802.wav,0
1275,11.387014,-0.5817654,-2.394052,0.61148554,1.5479639,"[57.5, 58.0]",SM15XPRIZE_20240410_165802.wav,0
1276,13.10173,14.945437,4.856468,-1.2446268,1.7819078,"[0, 0.5]",SM15XPRIZE_20240410_160302.wav,2
1277,11.961171,16.12624,4.665396,-1.7887338,1.0416132,"[0.5, 1.0]",SM15XPRIZE_20240410_160302.wav,2
1278,11.485763,15.348539,4.089284,-2.0415719,1.1877704,"[1.0, 1.5]",SM15XPRIZE_20240410_160302.wav,2
1279,11.394736,16.143106,4.300803,-1.6387783,1.5779911,"[1.5, 2.0]",SM15XPRIZE_20240410_160302.wav,2
1280,10.458102,15.499356,3.83592,-1.7197658,1.4060904,"[2.0, 2.5]",SM15XPRIZE_20240410_160302.wav,2
1281,10.444486,15.26125,3.6824417,-1.8573681,1.5298094,"[2.5, 3.0]",SM15XPRIZE_20240410_160302.wav,2
1282,12.293473,15.633586,4.141068,-1.9455353,1.2984314,"[3.0, 3.5]",SM15XPRIZE_20240410_160302.wav,2
1283,12.224771,14.97741,4.2535443,-2.0892048,1.2863313,"[3.5, 4.0]",SM15XPRIZE_20240410_160302.wav,2
1284,13.820841,15.906797,4.415951,-1.9157829,1.0858248,"[4.0, 4.5]",SM15XPRIZE_20240410_160302.wav,2
1285,13.910371,15.590229,4.6298122,-2.1609313,1.372085,"[4.5, 5.0]",SM15XPRIZE_20240410_160302.wav,2
1286,13.841586,15.618652,4.5034556,-1.8613236,1.4039043,"[5.0, 5.5]",SM15XPRIZE_20240410_160302.wav,2
1287,14.729341,15.414902,4.5777392,-2.1469538,1.2637192,"[5.5, 6.0]",SM15XPRIZE_20240410_160302.wav,2
1288,10.653173,14.66473,2.8935225,-1.9819096,1.6099229,"[6.0, 6.5]",SM15XPRIZE_20240410_160302.wav,2
1289,11.875468,15.544941,3.1957726,-2.1600456,1.3688251,"[6.5, 7.0]",SM15XPRIZE_20240410_160302.wav,2
1290,12.020012,15.252537,4.260678,-2.3429334,1.02161,"[7.0, 7.5]",SM15XPRIZE_20240410_160302.wav,2
1291,12.706094,15.741376,3.8440468,-1.9455365,1.3073032,"[7.5, 8.0]",SM15XPRIZE_20240410_160302.wav,2
1292,13.574466,15.614951,5.1328597,-2.0752575,0.969858,"[8.0, 8.5]",SM15XPRIZE_20240410_160302.wav,2
1293,13.465924,16.075024,5.1865,-1.8837881,1.2970239,"[8.5, 9.0]",SM15XPRIZE_20240410_160302.wav,2
1294,11.920544,15.791958,3.9030855,-1.8814018,1.4904264,"[9.0, 9.5]",SM15XPRIZE_20240410_160302.wav,2
1295,10.7411585,15.622471,3.4909344,-1.730048,1.6721518,"[9.5, 10.0]",SM15XPRIZE_20240410_160302.wav,2
1296,12.079411,16.124514,4.308521,-1.6512705,1.3158315,"[10.0, 10.5]",SM15XPRIZE_20240410_160302.wav,2
1297,10.863778,15.98117,3.9973042,-1.8860184,1.3656331,"[10.5, 11.0]",SM15XPRIZE_20240410_160302.wav,2
1298,10.277477,15.330447,3.8563392,-1.7925117,1.3501035,"[11.0, 11.5]",SM15XPRIZE_20240410_160302.wav,2
1299,12.536563,15.8363905,4.9737887,-1.7085364,1.4621122,"[11.5, 12.0]",SM15XPRIZE_20240410_160302.wav,2
1300,11.115156,16.595682,4.059998,-2.1628194,1.3738033,"[12.0, 12.5]",SM15XPRIZE_20240410_160302.wav,2
1301,12.904921,16.097124,4.5151696,-2.10446,1.1141757,"[12.5, 13.0]",SM15XPRIZE_20240410_160302.wav,2
1302,12.1599245,15.890023,4.1499743,-2.225081,1.0656848,"[13.0, 13.5]",SM15XPRIZE_20240410_160302.wav,2
1303,12.367742,15.725223,4.1577177,-2.097783,1.1042618,"[13.5, 14.0]",SM15XPRIZE_20240410_160302.wav,2
1304,11.042056,15.675919,3.4124053,-1.9284037,1.1821406,"[14.0, 14.5]",SM15XPRIZE_20240410_160302.wav,2
1305,12.806602,15.678061,3.871003,-1.8130878,1.5358192,"[14.5, 15.0]",SM15XPRIZE_20240410_160302.wav,2
1306,13.406278,15.430433,4.316754,-2.0840096,1.0069869,"[15.0, 15.5]",SM15XPRIZE_20240410_160302.wav,2
1307,13.962102,15.598882,4.8578033,-2.1148932,0.62714994,"[15.5, 16.0]",SM15XPRIZE_20240410_160302.wav,2
1308,13.3798065,15.730754,3.7145581,-1.9392726,1.4039185,"[16.0, 16.5]",SM15XPRIZE_20240410_160302.wav,2
1309,13.146746,15.322449,4.2886586,-1.2101744,1.738301,"[16.5, 17.0]",SM15XPRIZE_20240410_160302.wav,2
1310,14.295263,15.439943,4.3405843,-2.1785493,1.0765457,"[17.0, 17.5]",SM15XPRIZE_20240410_160302.wav,2
1311,14.233613,15.328993,4.9604955,-1.9201524,1.1933986,"[17.5, 18.0]",SM15XPRIZE_20240410_160302.wav,2
1312,11.360896,15.056927,3.603832,-1.9475796,1.291126,"[18.0, 18.5]",SM15XPRIZE_20240410_160302.wav,2
1313,10.000209,15.942784,3.9919155,-1.9466875,1.2867309,"[18.5, 19.0]",SM15XPRIZE_20240410_160302.wav,2
1314,11.378124,16.178963,3.9572375,-1.7676326,1.3938869,"[19.0, 19.5]",SM15XPRIZE_20240410_160302.wav,2
1315,13.106806,15.872838,5.0427465,-2.0222857,1.0894976,"[19.5, 20.0]",SM15XPRIZE_20240410_160302.wav,2
1316,10.84494,15.8655405,4.341977,-1.8714497,1.2422162,"[20.0, 20.5]",SM15XPRIZE_20240410_160302.wav,2
1317,11.042642,15.909537,4.8193274,-1.6937511,1.503545,"[20.5, 21.0]",SM15XPRIZE_20240410_160302.wav,2
1318,11.689797,16.123596,4.4830832,-1.9752897,1.4590821,"[21.0, 21.5]",SM15XPRIZE_20240410_160302.wav,2
1319,10.83678,16.581223,4.297882,-2.52142,1.2767901,"[21.5, 22.0]",SM15XPRIZE_20240410_160302.wav,2
1320,11.865568,16.533707,3.8650284,-2.1203196,1.4414814,"[22.0, 22.5]",SM15XPRIZE_20240410_160302.wav,2
1321,11.659981,15.997174,4.068378,-2.138934,1.0691086,"[22.5, 23.0]",SM15XPRIZE_20240410_160302.wav,2
1322,11.612461,15.963993,4.0850306,-2.2995923,1.2898288,"[23.0, 23.5]",SM15XPRIZE_20240410_160302.wav,2
1323,12.838441,15.574076,4.083316,-1.7294362,1.3506995,"[23.5, 24.0]",SM15XPRIZE_20240410_160302.wav,2
1324,11.218281,16.049532,3.6612792,-2.2490902,1.376407,"[24.0, 24.5]",SM15XPRIZE_20240410_160302.wav,2
1325,11.8286295,15.481718,3.707574,-2.04535,1.5088115,"[24.5, 25.0]",SM15XPRIZE_20240410_160302.wav,2
1326,12.176175,15.136606,3.6537294,-1.8541703,1.2935016,"[25.0, 25.5]",SM15XPRIZE_20240410_160302.wav,2
1327,12.398946,15.778303,3.7784617,-1.9604851,1.5110407,"[25.5, 26.0]",SM15XPRIZE_20240410_160302.wav,2
1328,13.397308,14.743653,4.4518895,-1.6317507,1.3473663,"[26.0, 26.5]",SM15XPRIZE_20240410_160302.wav,2
1329,14.222262,15.4238,4.3383694,-2.0091257,1.2309532,"[26.5, 27.0]",SM15XPRIZE_20240410_160302.wav,2
1330,11.36608,15.437638,2.9919207,-2.4551082,1.3465934,"[27.0, 27.5]",SM15XPRIZE_20240410_160302.wav,2
1331,12.249253,15.141464,4.3644314,-1.8078988,1.1100384,"[27.5, 28.0]",SM15XPRIZE_20240410_160302.wav,2
1332,10.310167,14.730944,3.081836,-1.6926358,1.3463523,"[28.0, 28.5]",SM15XPRIZE_20240410_160302.wav,2
1333,10.999183,15.485005,2.923523,-1.4712609,1.8254693,"[28.5, 29.0]",SM15XPRIZE_20240410_160302.wav,2
1334,9.515183,15.003379,3.4165654,-1.8129706,1.5481012,"[29.0, 29.5]",SM15XPRIZE_20240410_160302.wav,2
1335,9.660925,15.504686,3.8536735,-1.8848684,1.5235978,"[29.5, 30.0]",SM15XPRIZE_20240410_160302.wav,2
1336,9.393188,15.786241,3.520479,-1.7632918,1.6253039,"[30.0, 30.5]",SM15XPRIZE_20240410_160302.wav,2
1337,11.429434,15.765005,4.3547497,-2.0040221,1.1614993,"[30.5, 31.0]",SM15XPRIZE_20240410_160302.wav,2
1338,11.106653,15.392635,4.0366907,-1.6427847,1.2446463,"[31.0, 31.5]",SM15XPRIZE_20240410_160302.wav,2
1339,10.768312,15.342022,4.273791,-1.5422407,1.4660003,"[31.5, 32.0]",SM15XPRIZE_20240410_160302.wav,2
1340,11.81648,15.573393,4.3025727,-1.6713983,1.1996629,"[32.0, 32.5]",SM15XPRIZE_20240410_160302.wav,2
1341,10.6856,14.930854,3.70879,-1.6767337,1.4626563,"[32.5, 33.0]",SM15XPRIZE_20240410_160302.wav,2
1342,11.4832,15.983175,4.6513987,-1.8465424,1.3462698,"[33.0, 33.5]",SM15XPRIZE_20240410_160302.wav,2
1343,11.695319,15.66883,4.1229706,-1.9003303,1.2570052,"[33.5, 34.0]",SM15XPRIZE_20240410_160302.wav,2
1344,11.095101,15.890383,3.5993052,-2.150092,1.0447061,"[34.0, 34.5]",SM15XPRIZE_20240410_160302.wav,2
1345,9.226381,15.38957,3.474891,-1.5491581,1.4938407,"[34.5, 35.0]",SM15XPRIZE_20240410_160302.wav,2
1346,9.790458,15.388242,3.409009,-1.7479855,1.3581595,"[35.0, 35.5]",SM15XPRIZE_20240410_160302.wav,2
1347,10.960896,15.21276,3.8251743,-1.6787435,1.3245908,"[35.5, 36.0]",SM15XPRIZE_20240410_160302.wav,2
1348,11.38588,15.50223,4.3987722,-1.8539168,1.2440206,"[36.0, 36.5]",SM15XPRIZE_20240410_160302.wav,2
1349,11.751918,15.713249,4.2783732,-1.8166236,1.3766644,"[36.5, 37.0]",SM15XPRIZE_20240410_160302.wav,2
1350,11.26561,16.26645,3.5833824,-2.215442,1.9620452,"[37.0, 37.5]",SM15XPRIZE_20240410_160302.wav,2
